any;municipi;concepte;estat;valor
2016;Quar, la;Índex socioeconòmic territorial;;73,1
2016;Quart;Índex socioeconòmic territorial;;115,3
2016;Queralbs;Índex socioeconòmic territorial;;124,2
2016;Querol;Índex socioeconòmic territorial;;92,6
2016;Rabós;Índex socioeconòmic territorial;;105,6
2016;Rajadell;Índex socioeconòmic territorial;;114,6
2016;Ràpita, la;Índex socioeconòmic territorial;;91,5
2016;Rasquera;Índex socioeconòmic territorial;;91,5
2016;Regencós;Índex socioeconòmic territorial;;106,7
2016;Rellinars;Índex socioeconòmic territorial;;106,2
2016;Renau;Índex socioeconòmic territorial;;117,1
2016;Reus;Índex socioeconòmic territorial;;91,5
2016;Rialp;Índex socioeconòmic territorial;;107,5
2016;Riba, la;Índex socioeconòmic territorial;;107,0
2016;Riba-roja d'Ebre;Índex socioeconòmic territorial;;94,2
2016;Ribera d'Ondara;Índex socioeconòmic territorial;;110,2
2016;Ribera d'Urgellet;Índex socioeconòmic territorial;;85,9
2016;Ribes de Freser;Índex socioeconòmic territorial;;100,5
2016;Riells i Viabrea;Índex socioeconòmic territorial;;102,6
2016;Riera de Gaià, la;Índex socioeconòmic territorial;;104,5
2016;Riner;Índex socioeconòmic territorial;;107,1
2016;Ripoll;Índex socioeconòmic territorial;;93,0
2016;Ripollet;Índex socioeconòmic territorial;;95,9
2016;Riu de Cerdanya;Índex socioeconòmic territorial;;122,9
2016;Riudarenes;Índex socioeconòmic territorial;;89,9
2016;Riudaura;Índex socioeconòmic territorial;;118,0
2016;Riudecanyes;Índex socioeconòmic territorial;;95,1
2016;Riudecols;Índex socioeconòmic territorial;;104,1
2016;Riudellots de la Selva;Índex socioeconòmic territorial;;108,0
2016;Riudoms;Índex socioeconòmic territorial;;89,4
2016;Riumors;Índex socioeconòmic territorial;;101,2
2016;Roca del Vallès, la;Índex socioeconòmic territorial;;109,9
2016;Rocafort de Queralt;Índex socioeconòmic territorial;;97,6
2016;Roda de Berà;Índex socioeconòmic territorial;;90,7
2016;Roda de Ter;Índex socioeconòmic territorial;;96,9
2016;Rodonyà;Índex socioeconòmic territorial;;89,6
2016;Roquetes;Índex socioeconòmic territorial;;90,2
2016;Roses;Índex socioeconòmic territorial;;83,7
2016;Rosselló;Índex socioeconòmic territorial;;94,4
2016;Rourell, el;Índex socioeconòmic territorial;;96,5
2016;Rubí;Índex socioeconòmic territorial;;97,6
2016;Rubió;Índex socioeconòmic territorial;;118,0
2016;Rupià;Índex socioeconòmic territorial;;114,4
2016;Rupit i Pruit;Índex socioeconòmic territorial;;108,8
2016;Sabadell;Índex socioeconòmic territorial;;97,5
2016;Sagàs;Índex socioeconòmic territorial;;114,6
2016;Salàs de Pallars;Índex socioeconòmic territorial;;101,8
2016;Saldes;Índex socioeconòmic territorial;;116,4
2016;Sales de Llierca;Índex socioeconòmic territorial;;108,1
2016;Sallent;Índex socioeconòmic territorial;;100,1
2016;Salomó;Índex socioeconòmic territorial;;84,8
2016;Salou;Índex socioeconòmic territorial;;88,7
2016;Salt;Índex socioeconòmic territorial;;63,4
2016;Sanaüja;Índex socioeconòmic territorial;;101,0
2016;Sant Adrià de Besòs;Índex socioeconòmic territorial;;88,6
2016;Sant Agustí de Lluçanès;Índex socioeconòmic territorial;;108,2
2016;Sant Andreu de la Barca;Índex socioeconòmic territorial;;100,1
2016;Sant Andreu de Llavaneres;Índex socioeconòmic territorial;;115,3
2016;Sant Andreu Salou;Índex socioeconòmic territorial;;119,2
2016;Sant Aniol de Finestres;Índex socioeconòmic territorial;;107,9
2016;Sant Antoni de Vilamajor;Índex socioeconòmic territorial;;110,1
2016;Sant Bartomeu del Grau;Índex socioeconòmic territorial;;101,4
2016;Sant Boi de Llobregat;Índex socioeconòmic territorial;;98,2
2016;Sant Boi de Lluçanès;Índex socioeconòmic territorial;;101,7
2016;Sant Cebrià de Vallalta;Índex socioeconòmic territorial;;106,3
2016;Sant Celoni;Índex socioeconòmic territorial;;99,4
2016;Sant Climent de Llobregat;Índex socioeconòmic territorial;;115,6
2016;Sant Climent Sescebes;Índex socioeconòmic territorial;;92,1
2016;Sant Cugat del Vallès;Índex socioeconòmic territorial;;125,2
2016;Sant Cugat Sesgarrigues;Índex socioeconòmic territorial;;106,7
2016;Sant Esteve de la Sarga;Índex socioeconòmic territorial;;101,8
2016;Sant Esteve de Palautordera;Índex socioeconòmic territorial;;116,5
2016;Sant Esteve Sesrovires;Índex socioeconòmic territorial;;112,1
2016;Sant Feliu de Buixalleu;Índex socioeconòmic territorial;;101,6
2016;Sant Feliu de Codines;Índex socioeconòmic territorial;;102,7
2016;Sant Feliu de Guíxols;Índex socioeconòmic territorial;;86,6
2016;Sant Feliu de Llobregat;Índex socioeconòmic territorial;;106,4
2016;Sant Feliu de Pallerols;Índex socioeconòmic territorial;;105,8
2016;Sant Feliu Sasserra;Índex socioeconòmic territorial;;102,9
2016;Sant Ferriol;Índex socioeconòmic territorial;;103,7
2016;Sant Fost de Campsentelles;Índex socioeconòmic territorial;;108,8
2016;Sant Fruitós de Bages;Índex socioeconòmic territorial;;107,6
2016;Sant Gregori;Índex socioeconòmic territorial;;117,5
2016;Sant Guim de Freixenet;Índex socioeconòmic territorial;;92,9
2016;Sant Guim de la Plana;Índex socioeconòmic territorial;;103,7
2016;Sant Hilari Sacalm;Índex socioeconòmic territorial;;88,9
2016;Sant Hipòlit de Voltregà;Índex socioeconòmic territorial;;96,2
2016;Sant Iscle de Vallalta;Índex socioeconòmic territorial;;102,6
2016;Sant Jaume d'Enveja;Índex socioeconòmic territorial;;81,9
2016;Sant Jaume de Frontanyà;Índex socioeconòmic territorial;;114,3
2016;Sant Jaume de Llierca;Índex socioeconòmic territorial;;105,3
2016;Sant Jaume dels Domenys;Índex socioeconòmic territorial;;99,4
2016;Sant Joan de les Abadesses;Índex socioeconòmic territorial;;100,5
2016;Sant Joan de Mollet;Índex socioeconòmic territorial;;109,0
2016;Sant Joan de Vilatorrada;Índex socioeconòmic territorial;;97,3
2016;Sant Joan Despí;Índex socioeconòmic territorial;;111,0
2016;Sant Joan les Fonts;Índex socioeconòmic territorial;;103,5
2016;Sant Jordi Desvalls;Índex socioeconòmic territorial;;103,1
2016;Sant Julià de Cerdanyola;Índex socioeconòmic territorial;;115,5
2016;Sant Julià de Ramis;Índex socioeconòmic territorial;;112,6
2016;Sant Julià de Vilatorta;Índex socioeconòmic territorial;;117,3
2016;Sant Julià del Llor i Bonmatí;Índex socioeconòmic territorial;;100,1
2016;Sant Just Desvern;Índex socioeconòmic territorial;;123,7
2016;Sant Llorenç d'Hortons;Índex socioeconòmic territorial;;109,0
2016;Sant Llorenç de la Muga;Índex socioeconòmic territorial;;110,6
2016;Sant Llorenç de Morunys;Índex socioeconòmic territorial;;98,7
2016;Sant Llorenç Savall;Índex socioeconòmic territorial;;100,1
2016;Sant Martí d'Albars;Índex socioeconòmic territorial;;118,6
2016;Sant Martí de Centelles;Índex socioeconòmic territorial;;97,8
2016;Sant Martí de Llémena;Índex socioeconòmic territorial;;107,3
2016;Sant Martí de Riucorb;Índex socioeconòmic territorial;;98,1
2016;Sant Martí de Tous;Índex socioeconòmic territorial;;113,9
2016;Sant Martí Sarroca;Índex socioeconòmic territorial;;100,0
2016;Sant Martí Sesgueioles;Índex socioeconòmic territorial;;111,8
2016;Sant Martí Vell;Índex socioeconòmic territorial;;91,2
2016;Sant Mateu de Bages;Índex socioeconòmic territorial;;110,1
2016;Sant Miquel de Campmajor;Índex socioeconòmic territorial;;113,0
2016;Sant Miquel de Fluvià;Índex socioeconòmic territorial;;84,2
2016;Sant Mori;Índex socioeconòmic territorial;;102,9
2016;Sant Pau de Segúries;Índex socioeconòmic territorial;;103,3
2016;Sant Pere de Ribes;Índex socioeconòmic territorial;;95,6
2016;Sant Pere de Riudebitlles;Índex socioeconòmic territorial;;102,0
2016;Sant Pere de Torelló;Índex socioeconòmic territorial;;99,4
2016;Sant Pere de Vilamajor;Índex socioeconòmic territorial;;110,8
2016;Sant Pere Pescador;Índex socioeconòmic territorial;;65,6
2016;Sant Pere Sallavinera;Índex socioeconòmic territorial;;123,0
2016;Sant Pol de Mar;Índex socioeconòmic territorial;;114,6
2016;Sant Quintí de Mediona;Índex socioeconòmic territorial;;94,7
2016;Sant Quirze de Besora;Índex socioeconòmic territorial;;93,0
2016;Sant Quirze del Vallès;Índex socioeconòmic territorial;;122,3
2016;Sant Quirze Safaja;Índex socioeconòmic territorial;;122,1
2016;Sant Ramon;Índex socioeconòmic territorial;;107,1
2016;Sant Sadurní d'Anoia;Índex socioeconòmic territorial;;106,8
2016;Sant Sadurní d'Osormort;Índex socioeconòmic territorial;;102,4
2016;Sant Salvador de Guardiola;Índex socioeconòmic territorial;;103,8
2016;Sant Vicenç de Castellet;Índex socioeconòmic territorial;;90,2
2016;Sant Vicenç de Montalt;Índex socioeconòmic territorial;;118,5
2016;Sant Vicenç de Torelló;Índex socioeconòmic territorial;;106,7
2016;Sant Vicenç dels Horts;Índex socioeconòmic territorial;;98,7
2016;Santa Bàrbara;Índex socioeconòmic territorial;;82,0
2016;Santa Cecília de Voltregà;Índex socioeconòmic territorial;;122,4
2016;Santa Coloma de Cervelló;Índex socioeconòmic territorial;;116,3
2016;Santa Coloma de Farners;Índex socioeconòmic territorial;;85,8
2016;Santa Coloma de Gramenet;Índex socioeconòmic territorial;;83,0
2016;Santa Coloma de Queralt;Índex socioeconòmic territorial;;102,0
2016;Santa Cristina d'Aro;Índex socioeconòmic territorial;;100,7
2016;Santa Eugènia de Berga;Índex socioeconòmic territorial;;100,3
2016;Santa Eulàlia de Riuprimer;Índex socioeconòmic territorial;;110,9
2016;Santa Eulàlia de Ronçana;Índex socioeconòmic territorial;;106,8
2016;Santa Fe del Penedès;Índex socioeconòmic territorial;;111,5
2016;Santa Llogaia d'Àlguema;Índex socioeconòmic territorial;;96,3
2016;Santa Margarida de Montbui;Índex socioeconòmic territorial;;86,2
2016;Santa Margarida i els Monjos;Índex socioeconòmic territorial;;91,4
2016;Santa Maria d'Oló;Índex socioeconòmic territorial;;105,2
2016;Santa Maria de Besora;Índex socioeconòmic territorial;;103,8
2016;Santa Maria de Martorelles;Índex socioeconòmic territorial;;112,5
2016;Santa Maria de Merlès;Índex socioeconòmic territorial;;112,0
2016;Santa Maria de Miralles;Índex socioeconòmic territorial;;117,4
2016;Santa Maria de Palautordera;Índex socioeconòmic territorial;;101,4
2016;Santa Oliva;Índex socioeconòmic territorial;;88,4
2016;Santa Pau;Índex socioeconòmic territorial;;113,5
2016;Santa Perpètua de Mogoda;Índex socioeconòmic territorial;;99,4
2016;Santa Susanna;Índex socioeconòmic territorial;;105,9
2016;Santpedor;Índex socioeconòmic territorial;;110,5
2016;Sarral;Índex socioeconòmic territorial;;90,9
2016;Sarrià de Ter;Índex socioeconòmic territorial;;108,6
2016;Sarroca de Bellera;Índex socioeconòmic territorial;;115,2
2016;Sarroca de Lleida;Índex socioeconòmic territorial;;102,4
2016;Saus, Camallera i Llampaies;Índex socioeconòmic territorial;;98,8
2016;Savallà del Comtat;Índex socioeconòmic territorial;;122,1
2016;Secuita, la;Índex socioeconòmic territorial;;106,5
2016;Selva de Mar, la;Índex socioeconòmic territorial;;108,0
2016;Selva del Camp, la;Índex socioeconòmic territorial;;105,6
2016;Senan;Índex socioeconòmic territorial;;100,9
2016;Sénia, la;Índex socioeconòmic territorial;;81,3
2016;Senterada;Índex socioeconòmic territorial;;100,6
2016;Sentiu de Sió, la;Índex socioeconòmic territorial;;114,6
2016;Sentmenat;Índex socioeconòmic territorial;;106,6
2016;Serinyà;Índex socioeconòmic territorial;;110,7
2016;Seròs;Índex socioeconòmic territorial;;69,3
2016;Serra de Daró;Índex socioeconòmic territorial;;103,4
2016;Setcases;Índex socioeconòmic territorial;;110,5
2016;Seu d'Urgell, la;Índex socioeconòmic territorial;;92,5
2016;Seva;Índex socioeconòmic territorial;;111,3
2016;Sidamon;Índex socioeconòmic territorial;;102,2
2016;Sils;Índex socioeconòmic territorial;;96,3
2016;Sitges;Índex socioeconòmic territorial;;112,6
2016;Siurana;Índex socioeconòmic territorial;;113,1
2016;Sobremunt;Índex socioeconòmic territorial;;111,4
2016;Soleràs, el;Índex socioeconòmic territorial;;82,7
2016;Solivella;Índex socioeconòmic territorial;;110,6
2016;Solsona;Índex socioeconòmic territorial;;92,3
2016;Sora;Índex socioeconòmic territorial;;100,6
2016;Soriguera;Índex socioeconòmic territorial;;105,6
2016;Sort;Índex socioeconòmic territorial;;102,4
2016;Soses;Índex socioeconòmic territorial;;86,7
2016;Subirats;Índex socioeconòmic territorial;;108,1
2016;Sudanell;Índex socioeconòmic territorial;;95,7
2016;Sunyer;Índex socioeconòmic territorial;;74,0
2016;Súria;Índex socioeconòmic territorial;;98,7
2016;Susqueda;Índex socioeconòmic territorial;;107,3
2016;Tagamanent;Índex socioeconòmic territorial;;114,5
2016;Talamanca;Índex socioeconòmic territorial;;114,3
2016;Talarn;Índex socioeconòmic territorial;;94,1
2016;Talavera;Índex socioeconòmic territorial;;115,8
2016;Tallada d'Empordà, la;Índex socioeconòmic territorial;;113,1
2016;Taradell;Índex socioeconòmic territorial;;107,6
2016;Tarragona;Índex socioeconòmic territorial;;97,1
2016;Tàrrega;Índex socioeconòmic territorial;;91,3
2016;Tarrés;Índex socioeconòmic territorial;;112,1
2016;Tarroja de Segarra;Índex socioeconòmic territorial;;118,9
2016;Tavèrnoles;Índex socioeconòmic territorial;;126,7
2016;Tavertet;Índex socioeconòmic territorial;;110,2
2016;Teià;Índex socioeconòmic territorial;;119,9
2016;Térmens;Índex socioeconòmic territorial;;85,0
2016;Terrades;Índex socioeconòmic territorial;;108,7
2016;Terrassa;Índex socioeconòmic territorial;;97,3
2016;Tiana;Índex socioeconòmic territorial;;124,8
2016;Tírvia;Índex socioeconòmic territorial;;103,1
2016;Tiurana;Índex socioeconòmic territorial;;124,1
2016;Tivenys;Índex socioeconòmic territorial;;90,4
2016;Tivissa;Índex socioeconòmic territorial;;97,0
2016;Tona;Índex socioeconòmic territorial;;103,3
2016;Torà;Índex socioeconòmic territorial;;101,2
2016;Tordera;Índex socioeconòmic territorial;;90,6
2016;Torelló;Índex socioeconòmic territorial;;96,0
2016;Torms, els;Índex socioeconòmic territorial;;113,8
2016;Tornabous;Índex socioeconòmic territorial;;68,8
2016;Torre de Cabdella, la;Índex socioeconòmic territorial;;118,2
2016;Torre de Claramunt, la;Índex socioeconòmic territorial;;98,5
2016;Torre de Fontaubella, la;Índex socioeconòmic territorial;;99,5
2016;Torre de l'Espanyol, la;Índex socioeconòmic territorial;;81,4
2016;Torrebesses;Índex socioeconòmic territorial;;103,7
2016;Torredembarra;Índex socioeconòmic territorial;;94,5
2016;Torrefarrera;Índex socioeconòmic territorial;;105,2
2016;Torrefeta i Florejacs;Índex socioeconòmic territorial;;114,1
2016;Torregrossa;Índex socioeconòmic territorial;;83,6
2016;Torrelameu;Índex socioeconòmic territorial;;80,8
2016;Torrelavit;Índex socioeconòmic territorial;;107,4
2016;Torrelles de Foix;Índex socioeconòmic territorial;;84,5
2016;Torrelles de Llobregat;Índex socioeconòmic territorial;;116,3
2016;Torrent;Índex socioeconòmic territorial;;101,0
2016;Torres de Segre;Índex socioeconòmic territorial;;76,2
2016;Torre-serona;Índex socioeconòmic territorial;;94,1
2016;Torroella de Fluvià;Índex socioeconòmic territorial;;102,1
2016;Torroella de Montgrí;Índex socioeconòmic territorial;;91,2
2016;Torroja del Priorat;Índex socioeconòmic territorial;;105,6
2016;Tortellà;Índex socioeconòmic territorial;;107,7
2016;Tortosa;Índex socioeconòmic territorial;;88,3
2016;Toses;Índex socioeconòmic territorial;;118,6
2016;Tossa de Mar;Índex socioeconòmic territorial;;97,9
2016;Tremp;Índex socioeconòmic territorial;;90,4
2016;Ullà;Índex socioeconòmic territorial;;67,1
2016;Ullastrell;Índex socioeconòmic territorial;;116,6
2016;Ullastret;Índex socioeconòmic territorial;;113,3
2016;Ulldecona;Índex socioeconòmic territorial;;68,7
2016;Ulldemolins;Índex socioeconòmic territorial;;100,5
2016;Ultramort;Índex socioeconòmic territorial;;106,1
2016;Urús;Índex socioeconòmic territorial;;115,4
2016;Vacarisses;Índex socioeconòmic territorial;;111,3
2016;Vajol, la;Índex socioeconòmic territorial;;100,9
2016;Vall d'en Bas, la;Índex socioeconòmic territorial;;115,4
2016;Vall de Bianya, la;Índex socioeconòmic territorial;;114,1
2016;Vall de Boí, la;Índex socioeconòmic territorial;;108,0
2016;Vall de Cardós;Índex socioeconòmic territorial;;110,4
2016;Vallbona d'Anoia;Índex socioeconòmic territorial;;101,3
2016;Vallbona de les Monges;Índex socioeconòmic territorial;;104,4
2016;Vallcebre;Índex socioeconòmic territorial;;106,8
2016;Vallclara;Índex socioeconòmic territorial;;107,7
2016;Vallfogona de Balaguer;Índex socioeconòmic territorial;;104,9
2016;Vallfogona de Ripollès;Índex socioeconòmic territorial;;114,6
2016;Vallfogona de Riucorb;Índex socioeconòmic territorial;;107,3
2016;Vallgorguina;Índex socioeconòmic territorial;;111,3
2016;Vallirana;Índex socioeconòmic territorial;;106,6
2016;Vall-llobrega;Índex socioeconòmic territorial;;112,1
2016;Vallmoll;Índex socioeconòmic territorial;;105,3
2016;Vallromanes;Índex socioeconòmic territorial;;123,7
2016;Valls;Índex socioeconòmic territorial;;93,8
2016;Valls d'Aguilar, les;Índex socioeconòmic territorial;;95,4
2016;Valls de Valira, les;Índex socioeconòmic territorial;;87,5
2016;Vandellòs i l'Hospitalet de l'Infant;Índex socioeconòmic territorial;;105,8
2016;Vansa i Fórnols, la;Índex socioeconòmic territorial;;89,1
2016;Veciana;Índex socioeconòmic territorial;;101,9
2016;Vendrell, el;Índex socioeconòmic territorial;;91,6
2016;Ventalló;Índex socioeconòmic territorial;;100,6
2016;Verdú;Índex socioeconòmic territorial;;93,2
2016;Verges;Índex socioeconòmic territorial;;89,7
2016;Vespella de Gaià;Índex socioeconòmic territorial;;93,1
2016;Vic;Índex socioeconòmic territorial;;90,9
2016;Vidrà;Índex socioeconòmic territorial;;113,2
2016;Vidreres;Índex socioeconòmic territorial;;95,1
2016;Vielha e Mijaran;Índex socioeconòmic territorial;;104,4
2016;Vilabella;Índex socioeconòmic territorial;;99,0
2016;Vilabertran;Índex socioeconòmic territorial;;99,8
2016;Vilablareix;Índex socioeconòmic territorial;;120,6
2016;Vilada;Índex socioeconòmic territorial;;108,6
2016;Viladamat;Índex socioeconòmic territorial;;110,8
2016;Viladasens;Índex socioeconòmic territorial;;105,4
2016;Viladecans;Índex socioeconòmic territorial;;100,8
2016;Viladecavalls;Índex socioeconòmic territorial;;112,1
2016;Vilademuls;Índex socioeconòmic territorial;;104,8
2016;Viladrau;Índex socioeconòmic territorial;;113,4
2016;Vilafant;Índex socioeconòmic territorial;;102,9
2016;Vilafranca del Penedès;Índex socioeconòmic territorial;;95,0
2016;Vilagrassa;Índex socioeconòmic territorial;;102,8
2016;Vilajuïga;Índex socioeconòmic territorial;;98,1
2016;Vilalba dels Arcs;Índex socioeconòmic territorial;;99,6
2016;Vilalba Sasserra;Índex socioeconòmic territorial;;105,5
2016;Vilaller;Índex socioeconòmic territorial;;100,4
2016;Vilallonga de Ter;Índex socioeconòmic territorial;;104,7
2016;Vilallonga del Camp;Índex socioeconòmic territorial;;102,5
2016;Vilamacolum;Índex socioeconòmic territorial;;89,1
2016;Vilamalla;Índex socioeconòmic territorial;;96,0
2016;Vilamaniscle;Índex socioeconòmic territorial;;107,3
2016;Vilamòs;Índex socioeconòmic territorial;;117,8
2016;Vilanant;Índex socioeconòmic territorial;;105,4
2016;Vilanova d'Escornalbou;Índex socioeconòmic territorial;;97,4
2016;Vilanova de Bellpuig;Índex socioeconòmic territorial;;101,1
2016;Vilanova de l'Aguda;Índex socioeconòmic territorial;;108,6
2016;Vilanova de la Barca;Índex socioeconòmic territorial;;95,6
2016;Vilanova de Meià;Índex socioeconòmic territorial;;99,9
2016;Vilanova de Prades;Índex socioeconòmic territorial;;100,8
2016;Vilanova de Sau;Índex socioeconòmic territorial;;112,1
2016;Vilanova de Segrià;Índex socioeconòmic territorial;;100,1
2016;Vilanova del Camí;Índex socioeconòmic territorial;;91,0
2016;Vilanova del Vallès;Índex socioeconòmic territorial;;116,5
2016;Vilanova i la Geltrú;Índex socioeconòmic territorial;;99,9
2016;Vilaplana;Índex socioeconòmic territorial;;105,0
2016;Vila-rodona;Índex socioeconòmic territorial;;89,9
2016;Vila-sacra;Índex socioeconòmic territorial;;100,8
2016;Vila-sana;Índex socioeconòmic territorial;;100,7
2016;Vila-seca;Índex socioeconòmic territorial;;94,3
2016;Vilassar de Dalt;Índex socioeconòmic territorial;;111,0
2016;Vilassar de Mar;Índex socioeconòmic territorial;;115,7
2016;Vilaür;Índex socioeconòmic territorial;;120,2
2016;Vilaverd;Índex socioeconòmic territorial;;103,8
2016;Vilella Alta, la;Índex socioeconòmic territorial;;112,3
2016;Vilella Baixa, la;Índex socioeconòmic territorial;;108,2
2016;Vilobí d'Onyar;Índex socioeconòmic territorial;;105,8
2016;Vilobí del Penedès;Índex socioeconòmic territorial;;104,6
2016;Vilopriu;Índex socioeconòmic territorial;;114,2
2016;Vilosell, el;Índex socioeconòmic territorial;;98,3
2016;Vimbodí i Poblet;Índex socioeconòmic territorial;;110,5
2016;Vinaixa;Índex socioeconòmic territorial;;100,6
2016;Vinebre;Índex socioeconòmic territorial;;90,9
2016;Vinyols i els Arcs;Índex socioeconòmic territorial;;97,5
2016;Viver i Serrateix;Índex socioeconòmic territorial;;110,4
2016;Xerta;Índex socioeconòmic territorial;;99,5
2016;Catalunya;Índex socioeconòmic territorial;;100,0
2017;Abella de la Conca;Índex socioeconòmic territorial;;92,2
2017;Abrera;Índex socioeconòmic territorial;;103,9
2017;Àger;Índex socioeconòmic territorial;;100,4
2017;Agramunt;Índex socioeconòmic territorial;;92,6
2017;Aguilar de Segarra;Índex socioeconòmic territorial;;118,1
2017;Agullana;Índex socioeconòmic territorial;;102,4
2017;Aiguafreda;Índex socioeconòmic territorial;;109,3
2017;Aiguamúrcia;Índex socioeconòmic territorial;;96,5
2017;Aiguaviva;Índex socioeconòmic territorial;;118,9
2017;Aitona;Índex socioeconòmic territorial;;70,1
2017;Alamús, els;Índex socioeconòmic territorial;;101,4
2017;Alàs i Cerc;Índex socioeconòmic territorial;;92,9
2017;Albagés, l';Índex socioeconòmic territorial;;99,8
2017;Albanyà;Índex socioeconòmic territorial;;96,7
2017;Albatàrrec;Índex socioeconòmic territorial;;84,0
2017;Albesa;Índex socioeconòmic territorial;;87,1
2017;Albi, l';Índex socioeconòmic territorial;;99,3
2017;Albinyana;Índex socioeconòmic territorial;;90,6
2017;Albiol, l';Índex socioeconòmic territorial;;114,2
2017;Albons;Índex socioeconòmic territorial;;98,1
2017;Alcanar;Índex socioeconòmic territorial;;79,0
2017;Alcanó;Índex socioeconòmic territorial;;112,0
2017;Alcarràs;Índex socioeconòmic territorial;;77,5
2017;Alcoletge;Índex socioeconòmic territorial;;99,4
2017;Alcover;Índex socioeconòmic territorial;;97,2
2017;Aldea, l';Índex socioeconòmic territorial;;79,3
2017;Aldover;Índex socioeconòmic territorial;;85,8
2017;Aleixar, l';Índex socioeconòmic territorial;;98,5
2017;Alella;Índex socioeconòmic territorial;;120,9
2017;Alfara de Carles;Índex socioeconòmic territorial;;92,1
2017;Alfarràs;Índex socioeconòmic territorial;;80,2
2017;Alfés;Índex socioeconòmic territorial;;101,4
2017;Alforja;Índex socioeconòmic territorial;;95,7
2017;Algerri;Índex socioeconòmic territorial;;104,4
2017;Alguaire;Índex socioeconòmic territorial;;90,2
2017;Alins;Índex socioeconòmic territorial;;112,8
2017;Alió;Índex socioeconòmic territorial;;108,2
2017;Almacelles;Índex socioeconòmic territorial;;77,5
2017;Almatret;Índex socioeconòmic territorial;;87,3
2017;Almenar;Índex socioeconòmic territorial;;86,1
2017;Almoster;Índex socioeconòmic territorial;;120,3
2017;Alòs de Balaguer;Índex socioeconòmic territorial;;109,2
2017;Alp;Índex socioeconòmic territorial;;110,5
2017;Alpens;Índex socioeconòmic territorial;;109,3
2017;Alpicat;Índex socioeconòmic territorial;;112,8
2017;Alt Àneu;Índex socioeconòmic territorial;;119,4
2017;Altafulla;Índex socioeconòmic territorial;;109,4
2017;Amer;Índex socioeconòmic territorial;;101,8
2017;Ametlla de Mar, l';Índex socioeconòmic territorial;;83,3
2017;Ametlla del Vallès, l';Índex socioeconòmic territorial;;118,7
2017;Ampolla, l';Índex socioeconòmic territorial;;87,7
2017;Amposta;Índex socioeconòmic territorial;;89,0
2017;Anglès;Índex socioeconòmic territorial;;88,4
2017;Anglesola;Índex socioeconòmic territorial;;87,5
2017;Arbeca;Índex socioeconòmic territorial;;84,4
2017;Arboç, l';Índex socioeconòmic territorial;;81,3
2017;Arbolí;Índex socioeconòmic territorial;;120,0
2017;Arbúcies;Índex socioeconòmic territorial;;86,0
2017;Arenys de Mar;Índex socioeconòmic territorial;;104,0
2017;Arenys de Munt;Índex socioeconòmic territorial;;103,8
2017;Argelaguer;Índex socioeconòmic territorial;;104,6
2017;Argençola;Índex socioeconòmic territorial;;111,9
2017;Argentera, l';Índex socioeconòmic territorial;;113,3
2017;Argentona;Índex socioeconòmic territorial;;110,1
2017;Armentera, l';Índex socioeconòmic territorial;;91,3
2017;Arnes;Índex socioeconòmic territorial;;94,5
2017;Arres;Índex socioeconòmic territorial;;113,3
2017;Arsèguel;Índex socioeconòmic territorial;;118,5
2017;Artés;Índex socioeconòmic territorial;;98,1
2017;Artesa de Lleida;Índex socioeconòmic territorial;;98,5
2017;Artesa de Segre;Índex socioeconòmic territorial;;80,2
2017;Ascó;Índex socioeconòmic territorial;;97,7
2017;Aspa;Índex socioeconòmic territorial;;101,5
2017;Avellanes i Santa Linya, les;Índex socioeconòmic territorial;;102,3
2017;Avià;Índex socioeconòmic territorial;;106,4
2017;Avinyó;Índex socioeconòmic territorial;;99,1
2017;Avinyonet de Puigventós;Índex socioeconòmic territorial;;109,5
2017;Avinyonet del Penedès;Índex socioeconòmic territorial;;101,1
2017;Badalona;Índex socioeconòmic territorial;;92,8
2017;Badia del Vallès;Índex socioeconòmic territorial;;83,3
2017;Bagà;Índex socioeconòmic territorial;;106,8
2017;Baix Pallars;Índex socioeconòmic territorial;;105,0
2017;Balaguer;Índex socioeconòmic territorial;;82,5
2017;Balenyà;Índex socioeconòmic territorial;;97,2
2017;Balsareny;Índex socioeconòmic territorial;;98,7
2017;Banyeres del Penedès;Índex socioeconòmic territorial;;99,8
2017;Banyoles;Índex socioeconòmic territorial;;92,4
2017;Barbens;Índex socioeconòmic territorial;;58,0
2017;Barberà de la Conca;Índex socioeconòmic territorial;;93,3
2017;Barberà del Vallès;Índex socioeconòmic territorial;;103,8
2017;Barcelona;Índex socioeconòmic territorial;;108,6
2017;Baronia de Rialb, la;Índex socioeconòmic territorial;;108,1
2017;Bàscara;Índex socioeconòmic territorial;;101,1
2017;Bassella;Índex socioeconòmic territorial;;104,8
2017;Batea;Índex socioeconòmic territorial;;81,3
2017;Bausen;Índex socioeconòmic territorial;;93,7
2017;Begues;Índex socioeconòmic territorial;;120,6
2017;Begur;Índex socioeconòmic territorial;;102,0
2017;Belianes;Índex socioeconòmic territorial;;91,5
2017;Bellaguarda;Índex socioeconòmic territorial;;94,5
2017;Bellcaire d'Empordà;Índex socioeconòmic territorial;;110,0
2017;Bellcaire d'Urgell;Índex socioeconòmic territorial;;101,4
2017;Bell-lloc d'Urgell;Índex socioeconòmic territorial;;96,9
2017;Bellmunt d'Urgell;Índex socioeconòmic territorial;;107,9
2017;Bellmunt del Priorat;Índex socioeconòmic territorial;;79,6
